"epoch","l64 - _step","l64 - _step__MIN","l64 - _step__MAX","l64 - val_len","l64 - val_len__MIN","l64 - val_len__MAX","l128 - _step","l128 - _step__MIN","l128 - _step__MAX","l128 - val_len","l128 - val_len__MIN","l128 - val_len__MAX","l8 - _step","l8 - _step__MIN","l8 - _step__MAX","l8 - val_len","l8 - val_len__MIN","l8 - val_len__MAX","l32 - _step","l32 - _step__MIN","l32 - _step__MAX","l32 - val_len","l32 - val_len__MIN","l32 - val_len__MAX","l16 - _step","l16 - _step__MIN","l16 - _step__MAX","l16 - val_len","l16 - val_len__MIN","l16 - val_len__MAX"
"334","2881","2881","2881","60.466583251953125","60.466583251953125","60.466583251953125","2881","2881","2881","66.03216552734375","66.03216552734375","66.03216552734375","2881","2881","2881","7.028583526611328","7.028583526611328","7.028583526611328","2881","2881","2881","18.976749420166016","18.976749420166016","18.976749420166016","2881","2881","2881","15.432583808898926","15.432583808898926","15.432583808898926"
"335","2890","2890","2890","59.55666732788086","59.55666732788086","59.55666732788086","2890","2890","2890","95.43599700927734","95.43599700927734","95.43599700927734","2890","2890","2890","7.044333457946777","7.044333457946777","7.044333457946777","2890","2890","2890","21.100082397460938","21.100082397460938","21.100082397460938","2890","2890","2890","15.709917068481445","15.709917068481445","15.709917068481445"
"336","2898","2898","2898","59.549251556396484","59.549251556396484","59.549251556396484","2898","2898","2898","94.68266296386719","94.68266296386719","94.68266296386719","2898","2898","2898","7.154416561126709","7.154416561126709","7.154416561126709","2898","2898","2898","20.686416625976562","20.686416625976562","20.686416625976562","2898","2898","2898","15.611666679382324","15.611666679382324","15.611666679382324"
"337","2907","2907","2907","59.90533447265625","59.90533447265625","59.90533447265625","2907","2907","2907","98.5479965209961","98.5479965209961","98.5479965209961","2907","2907","2907","6.9992499351501465","6.9992499351501465","6.9992499351501465","2907","2907","2907","19.4950008392334","19.4950008392334","19.4950008392334","2907","2907","2907","15.620833396911621","15.620833396911621","15.620833396911621"
"338","2915","2915","2915","59.66633224487305","59.66633224487305","59.66633224487305","2915","2915","2915","96.88641357421875","96.88641357421875","96.88641357421875","2915","2915","2915","7.110666751861572","7.110666751861572","7.110666751861572","2915","2915","2915","20.70941734313965","20.70941734313965","20.70941734313965","2915","2915","2915","15.580416679382324","15.580416679382324","15.580416679382324"
"339","2924","2924","2924","59.9033317565918","59.9033317565918","59.9033317565918","2924","2924","2924","101.10900115966797","101.10900115966797","101.10900115966797","2924","2924","2924","6.999083518981934","6.999083518981934","6.999083518981934","2924","2924","2924","20.590999603271484","20.590999603271484","20.590999603271484","2924","2924","2924","15.321083068847656","15.321083068847656","15.321083068847656"
"340","2933","2933","2933","60.45966720581055","60.45966720581055","60.45966720581055","2933","2933","2933","98.15258026123047","98.15258026123047","98.15258026123047","2933","2933","2933","7.153250217437744","7.153250217437744","7.153250217437744","2933","2933","2933","19.011167526245117","19.011167526245117","19.011167526245117","2933","2933","2933","15.65291690826416","15.65291690826416","15.65291690826416"
"341","2942","2942","2942","60.332916259765625","60.332916259765625","60.332916259765625","2942","2942","2942","100.12000274658203","100.12000274658203","100.12000274658203","2942","2942","2942","6.981916904449463","6.981916904449463","6.981916904449463","2942","2942","2942","20.045833587646484","20.045833587646484","20.045833587646484","2942","2942","2942","15.584917068481445","15.584917068481445","15.584917068481445"
"342","2950","2950","2950","60.642417907714844","60.642417907714844","60.642417907714844","2950","2950","2950","101.14266967773438","101.14266967773438","101.14266967773438","2950","2950","2950","6.937250137329102","6.937250137329102","6.937250137329102","2950","2950","2950","21.044082641601562","21.044082641601562","21.044082641601562","2950","2950","2950","15.587333679199219","15.587333679199219","15.587333679199219"
"343","2959","2959","2959","59.58124923706055","59.58124923706055","59.58124923706055","2959","2959","2959","97.59300231933594","97.59300231933594","97.59300231933594","2959","2959","2959","7.147583484649658","7.147583484649658","7.147583484649658","2959","2959","2959","18.996000289916992","18.996000289916992","18.996000289916992","2959","2959","2959","15.716666221618652","15.716666221618652","15.716666221618652"
"344","2967","2967","2967","59.98116683959961","59.98116683959961","59.98116683959961","2967","2967","2967","103.48175048828125","103.48175048828125","103.48175048828125","","","","","","","2967","2967","2967","19.45633316040039","19.45633316040039","19.45633316040039","2967","2967","2967","15.534333229064941","15.534333229064941","15.534333229064941"
"345","2976","2976","2976","59.87424850463867","59.87424850463867","59.87424850463867","2976","2976","2976","100.00008392333984","100.00008392333984","100.00008392333984","","","","","","","2976","2976","2976","18.43025016784668","18.43025016784668","18.43025016784668","2976","2976","2976","15.627833366394043","15.627833366394043","15.627833366394043"
"346","2984","2984","2984","60.71608352661133","60.71608352661133","60.71608352661133","2984","2984","2984","101.48716735839844","101.48716735839844","101.48716735839844","","","","","","","2984","2984","2984","19.615333557128906","19.615333557128906","19.615333557128906","2984","2984","2984","15.712666511535645","15.712666511535645","15.712666511535645"
"347","2993","2993","2993","60.47541809082031","60.47541809082031","60.47541809082031","2993","2993","2993","102.67508697509766","102.67508697509766","102.67508697509766","","","","","","","2993","2993","2993","18.949249267578125","18.949249267578125","18.949249267578125","2993","2993","2993","15.482583045959473","15.482583045959473","15.482583045959473"
"348","3001","3001","3001","60.18808364868164","60.18808364868164","60.18808364868164","3001","3001","3001","100.22525024414062","100.22525024414062","100.22525024414062","","","","","","","3001","3001","3001","19.582500457763672","19.582500457763672","19.582500457763672","3001","3001","3001","15.40999984741211","15.40999984741211","15.40999984741211"
"349","3010","3010","3010","60.360748291015625","60.360748291015625","60.360748291015625","3010","3010","3010","101.35749816894531","101.35749816894531","101.35749816894531","","","","","","","3010","3010","3010","19.505332946777344","19.505332946777344","19.505332946777344","3010","3010","3010","15.636249542236328","15.636249542236328","15.636249542236328"
"350","3019","3019","3019","60.52491760253906","60.52491760253906","60.52491760253906","3019","3019","3019","103.37699890136719","103.37699890136719","103.37699890136719","","","","","","","3019","3019","3019","19.182083129882812","19.182083129882812","19.182083129882812","3019","3019","3019","15.564249992370605","15.564249992370605","15.564249992370605"
"351","3028","3028","3028","60.308998107910156","60.308998107910156","60.308998107910156","3028","3028","3028","103.6971664428711","103.6971664428711","103.6971664428711","","","","","","","3028","3028","3028","20.318832397460938","20.318832397460938","20.318832397460938","3028","3028","3028","15.578583717346191","15.578583717346191","15.578583717346191"
"352","3036","3036","3036","60.34058380126953","60.34058380126953","60.34058380126953","3036","3036","3036","98.62625122070312","98.62625122070312","98.62625122070312","","","","","","","3036","3036","3036","17.887582778930664","17.887582778930664","17.887582778930664","3036","3036","3036","15.572999954223633","15.572999954223633","15.572999954223633"
"353","3045","3045","3045","59.64716720581055","59.64716720581055","59.64716720581055","3045","3045","3045","96.48066711425781","96.48066711425781","96.48066711425781","","","","","","","3045","3045","3045","20.03499984741211","20.03499984741211","20.03499984741211","3045","3045","3045","15.373167037963867","15.373167037963867","15.373167037963867"
"354","3053","3053","3053","59.191165924072266","59.191165924072266","59.191165924072266","3053","3053","3053","101.11083221435547","101.11083221435547","101.11083221435547","","","","","","","3053","3053","3053","20.038084030151367","20.038084030151367","20.038084030151367","3053","3053","3053","15.40916633605957","15.40916633605957","15.40916633605957"
"355","3062","3062","3062","60.3970832824707","60.3970832824707","60.3970832824707","3062","3062","3062","104.56974792480469","104.56974792480469","104.56974792480469","","","","","","","3062","3062","3062","19.4511661529541","19.4511661529541","19.4511661529541","3062","3062","3062","15.15333366394043","15.15333366394043","15.15333366394043"
"356","3070","3070","3070","60.3849983215332","60.3849983215332","60.3849983215332","3070","3070","3070","100.7509994506836","100.7509994506836","100.7509994506836","","","","","","","3070","3070","3070","20.097917556762695","20.097917556762695","20.097917556762695","3070","3070","3070","15.530500411987305","15.530500411987305","15.530500411987305"
"357","3079","3079","3079","60.19383239746094","60.19383239746094","60.19383239746094","3079","3079","3079","101.10491943359375","101.10491943359375","101.10491943359375","","","","","","","3079","3079","3079","19.027584075927734","19.027584075927734","19.027584075927734","3079","3079","3079","15.61299991607666","15.61299991607666","15.61299991607666"
"358","3087","3087","3087","60.42683410644531","60.42683410644531","60.42683410644531","3087","3087","3087","97.1677474975586","97.1677474975586","97.1677474975586","","","","","","","3087","3087","3087","20.90308380126953","20.90308380126953","20.90308380126953","3087","3087","3087","15.353500366210938","15.353500366210938","15.353500366210938"
"359","3096","3096","3096","59.95658493041992","59.95658493041992","59.95658493041992","3096","3096","3096","92.90174865722656","92.90174865722656","92.90174865722656","","","","","","","3096","3096","3096","21.540666580200195","21.540666580200195","21.540666580200195","3096","3096","3096","15.522000312805176","15.522000312805176","15.522000312805176"
"360","3105","3105","3105","60.56949996948242","60.56949996948242","60.56949996948242","3105","3105","3105","102.41958618164062","102.41958618164062","102.41958618164062","","","","","","","3105","3105","3105","20.61316680908203","20.61316680908203","20.61316680908203","3105","3105","3105","15.764333724975586","15.764333724975586","15.764333724975586"
"361","3114","3114","3114","59.836666107177734","59.836666107177734","59.836666107177734","3114","3114","3114","91.95033264160156","91.95033264160156","91.95033264160156","","","","","","","3114","3114","3114","18.981250762939453","18.981250762939453","18.981250762939453","3114","3114","3114","15.38741683959961","15.38741683959961","15.38741683959961"
"362","3122","3122","3122","60.67974853515625","60.67974853515625","60.67974853515625","3122","3122","3122","91.57491302490234","91.57491302490234","91.57491302490234","","","","","","","3122","3122","3122","21.721250534057617","21.721250534057617","21.721250534057617","3122","3122","3122","15.521750450134277","15.521750450134277","15.521750450134277"
"363","3131","3131","3131","60.41758346557617","60.41758346557617","60.41758346557617","3131","3131","3131","93.6677474975586","93.6677474975586","93.6677474975586","","","","","","","3131","3131","3131","21.47858238220215","21.47858238220215","21.47858238220215","3131","3131","3131","15.26966667175293","15.26966667175293","15.26966667175293"
"364","3139","3139","3139","60.348331451416016","60.348331451416016","60.348331451416016","3139","3139","3139","98.82316589355469","98.82316589355469","98.82316589355469","","","","","","","3139","3139","3139","20.047832489013672","20.047832489013672","20.047832489013672","3139","3139","3139","15.335166931152344","15.335166931152344","15.335166931152344"
"365","3148","3148","3148","60.44449996948242","60.44449996948242","60.44449996948242","3148","3148","3148","96.90141296386719","96.90141296386719","96.90141296386719","","","","","","","3148","3148","3148","20.204833984375","20.204833984375","20.204833984375","3148","3148","3148","15.499333381652832","15.499333381652832","15.499333381652832"
